Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
,2017-03,City of London Police,City of London Police,-0.089596,51.518743,On or near New Union Street,E01000002,City of London 001B,Anti-social behaviour,,
,2017-03,City of London Police,City of London Police,-0.092297,51.518949,On or near Park/Open Space,E01000002,City of London 001B,Anti-social behaviour,,
,2017-03,City of London Police,City of London Police,-0.093919,51.519812,On or near Parking Area,E01000002,City of London 001B,Anti-social behaviour,,
,2017-03,City of London Police,City of London Police,-0.093919,51.519812,On or near Parking Area,E01000002,City of London 001B,Anti-social behaviour,,
,2017-03,City of London Police,City of London Police,-0.093845,51.518462,On or near Park/Open Space,E01000002,City of London 001B,Anti-social behaviour,,
,2017-03,City of London Police,City of London Police,-0.091440,51.519807,On or near Silk Street,E01000002,City of London 001B,Anti-social behaviour,,
,2017-03,City of London Police,City of London Police,-0.095026,51.518499,On or near Park/Open Space,E01000002,City of London 001B,Anti-social behaviour,,
,2017-03,City of London Police,City of London Police,-0.093919,51.519812,On or near Parking Area,E01000002,City of London 001B,Anti-social behaviour,,
,2017-03,City of London Police,City of London Police,-0.089596,51.518743,On or near New Union Street,E01000002,City of London 001B,Anti-social behaviour,,
,2017-03,City of London Police,City of London Police,-0.093948,51.518077,On or near Monkwell Square,E01000002,City of London 001B,Anti-social behaviour,,
,2017-03,City of London Police,City of London Police,-0.090348,51.519358,On or near Moor Lane,E01000002,City of London 001B,Anti-social behaviour,,
,2017-03,City of London Police,City of London Police,-0.089596,51.518743,On or near New Union Street,E01000002,City of London 001B,Anti-social behaviour,,
,2017-03,City of London Police,City of London Police,-0.093948,51.518077,On or near Monkwell Square,E01000002,City of London 001B,Anti-social behaviour,,
8c164fd514a1e5f4f7366afd498b65f76dee723b9e8a325c54ddb83ec126d7c2,2017-03,City of London Police,City of London Police,-0.092517,51.520580,On or near Whitecross Street,E01000002,City of London 001B,Bicycle theft,Investigation complete; no suspect identified,
c6867ee5926b1cc5f82dc2c23066c8b1036835a4dd00eea960fcb20056969dbc,2017-03,City of London Police,City of London Police,-0.092093,51.516922,On or near Basinghall Street,E01000002,City of London 001B,Bicycle theft,Investigation complete; no suspect identified,
7e4e34a89b3d6b07476e3dc1e8a27bbfbd113e6ae8d09a009b284be6d8aa0ba9,2017-03,City of London Police,City of London Police,-0.093948,51.518077,On or near Monkwell Square,E01000002,City of London 001B,Drugs,Offender given a drugs possession warning,
25c3585abf44f56b7cd063bd0c7ea426150b94da0415e18c3c3b01508a7cd1ca,2017-03,City of London Police,City of London Police,-0.088621,51.518619,On or near Moorfields,E01000002,City of London 001B,Other theft,Investigation complete; no suspect identified,
7aba028c651f66bd367d5a7a8f80f2a60a50f090dbf8fbdd151eabceb8a46fd5,2017-03,City of London Police,City of London Police,-0.088621,51.518619,On or near Moorfields,E01000002,City of London 001B,Other theft,Status update unavailable,
5c7e489f788220441ca982a26c518b6d61e7d5a9bd292925014479b5727ff8d0,2017-03,City of London Police,City of London Police,-0.088621,51.518619,On or near Moorfields,E01000002,City of London 001B,Other theft,Status update unavailable,
86d243532d8404d7392be0925097621576ef770d04704c294bed57ed3f9d1e9a,2017-03,City of London Police,City of London Police,-0.090348,51.519358,On or near Moor Lane,E01000002,City of London 001B,Other theft,Status update unavailable,
a90f67113f32fdc2595427bb37b05bc6a1c6816b07788a3b405fb478ed7bd99a,2017-03,City of London Police,City of London Police,-0.095400,51.515753,On or near Conference/Exhibition Centre,E01000002,City of London 001B,Other theft,Investigation complete; no suspect identified,
60719051dd4b57951db0f524ad2743605b933c370163427ffbffcf1543432271,2017-03,City of London Police,City of London Police,-0.088621,51.518619,On or near Moorfields,E01000002,City of London 001B,Other theft,Investigation complete; no suspect identified,
453f8391c2f00af64d3e9b9f5b986479e624f3138984924adc8c9a0a4a0cac83,2017-03,City of London Police,City of London Police,-0.095400,51.515753,On or near Conference/Exhibition Centre,E01000002,City of London 001B,Other theft,Investigation complete; no suspect identified,
c10c31745b08937eb3efa323a764c7df98d4f90ec2f19abf966cc17cac899d4c,2017-03,City of London Police,City of London Police,-0.088621,51.518619,On or near Moorfields,E01000002,City of London 001B,Other theft,Investigation complete; no suspect identified,
61f7390b66beef5f0df70e9bfd81487ca89dcc26446b00435552cf30dea0e5db,2017-03,City of London Police,City of London Police,-0.088621,51.518619,On or near Moorfields,E01000002,City of London 001B,Other theft,Investigation complete; no suspect identified,
1bc72ba1ac2ad783ca7a3b2e3d4b4cbb52ad19972480de3993289c2c816c3786,2017-03,City of London Police,City of London Police,-0.088621,51.518619,On or near Moorfields,E01000002,City of London 001B,Shoplifting,Status update unavailable,
ee733e5684159ba9a3833d029503060066116a95538fc3e89c02e34c45e7ee78,2017-03,City of London Police,City of London Police,-0.091440,51.519807,On or near Silk Street,E01000002,City of London 001B,Theft from the person,Investigation complete; no suspect identified,
7939c03c945390549b0c296761296af50e1fc37eadf2a813c5d4eb9fb27353ed,2017-03,City of London Police,City of London Police,-0.090348,51.519358,On or near Moor Lane,E01000002,City of London 001B,Violence and sexual offences,Further investigation is not in the public interest,
a64b90714bf28b4343b98264aec0e416d4948e39ad7185d684192fa4cc5c9f66,2017-03,City of London Police,City of London Police,-0.089596,51.518743,On or near New Union Street,E01000002,City of London 001B,Violence and sexual offences,Unable to prosecute suspect,
,2017-03,City of London Police,City of London Police,-0.096114,51.520747,On or near Park/Open Space,E01000003,City of London 001C,Anti-social behaviour,,
,2017-03,City of London Police,City of London Police,-0.096114,51.520747,On or near Park/Open Space,E01000003,City of London 001C,Anti-social behaviour,,
14141ab30d6290eca041629ecbfacdd1345bd44cf5cfc9a29a054dac932c64f7,2017-03,City of London Police,City of London Police,-0.095377,51.520789,On or near Bridgewater Street,E01000003,City of London 001C,Theft from the person,Investigation complete; no suspect identified,
5ae54095dce86359c78bf83904fa53b69f30aad227b2a58586c031d773166c97,2017-03,City of London Police,City of London Police,-0.095377,51.520789,On or near Bridgewater Street,E01000003,City of London 001C,Theft from the person,Unable to prosecute suspect,
7f6c240176282aa82d4af1b2dbc2419b6860f3c5eabaaa547c90a20c384c34f1,2017-03,City of London Police,City of London Police,-0.095860,51.521660,On or near Fann Street,E01000003,City of London 001C,Theft from the person,Investigation complete; no suspect identified,
,2017-03,City of London Police,City of London Police,-0.075146,51.513435,On or near Bus/Coach Station,E01000005,City of London 001E,Anti-social behaviour,,
,2017-03,City of London Police,City of London Police,-0.075146,51.513435,On or near Bus/Coach Station,E01000005,City of London 001E,Anti-social behaviour,,
,2017-03,City of London Police,City of London Police,-0.077392,51.516233,On or near Harrow Place,E01000005,City of London 001E,Anti-social behaviour,,
,2017-03,City of London Police,City of London Police,-0.074210,51.511711,On or near Portsoken Street,E01000005,City of London 001E,Anti-social behaviour,,
,2017-03,City of London Police,City of London Police,-0.075508,51.514763,On or near Pedestrian Subway,E01000005,City of London 001E,Anti-social behaviour,,
,2017-03,City of London Police,City of London Police,-0.073065,51.511180,On or near Goodman'S Yard,E01000005,City of London 001E,Anti-social behaviour,,
,2017-03,City of London Police,City of London Police,-0.075146,51.513435,On or near Bus/Coach Station,E01000005,City of London 001E,Anti-social behaviour,,
,2017-03,City of London Police,City of London Police,-0.074330,51.513647,On or near Little Somerset Street,E01000005,City of London 001E,Anti-social behaviour,,
,2017-03,City of London Police,City of London Police,-0.075146,51.513435,On or near Bus/Coach Station,E01000005,City of London 001E,Anti-social behaviour,,
,2017-03,City of London Police,City of London Police,-0.076270,51.515504,On or near Gravel Lane,E01000005,City of London 001E,Anti-social behaviour,,
,2017-03,City of London Police,City of London Police,-0.075146,51.513435,On or near Bus/Coach Station,E01000005,City of London 001E,Anti-social behaviour,,
,2017-03,City of London Police,City of London Police,-0.076270,51.515504,On or near Gravel Lane,E01000005,City of London 001E,Anti-social behaviour,,
,2017-03,City of London Police,City of London Police,-0.075508,51.514763,On or near Pedestrian Subway,E01000005,City of London 001E,Anti-social behaviour,,
,2017-03,City of London Police,City of London Police,-0.076270,51.515504,On or near Gravel Lane,E01000005,City of London 001E,Anti-social behaviour,,
,2017-03,City of London Police,City of London Police,-0.076435,51.513627,On or near Aldgate,E01000005,City of London 001E,Anti-social behaviour,,
,2017-03,City of London Police,City of London Police,-0.075508,51.514763,On or near Pedestrian Subway,E01000005,City of London 001E,Anti-social behaviour,,
,2017-03,City of London Police,City of London Police,-0.075722,51.511053,On or near Crescent,E01000005,City of London 001E,Anti-social behaviour,,
,2017-03,City of London Police,City of London Police,-0.075722,51.511053,On or near Crescent,E01000005,City of London 001E,Anti-social behaviour,,
,2017-03,City of London Police,City of London Police,-0.076270,51.515504,On or near Gravel Lane,E01000005,City of London 001E,Anti-social behaviour,,
,2017-03,City of London Police,City of London Police,-0.075146,51.513435,On or near Bus/Coach Station,E01000005,City of London 001E,Anti-social behaviour,,
02dfc7708ae9f8fb272f715a35d96ffee2b8413921008eacb6fe182331be2da6,2017-03,City of London Police,City of London Police,-0.074793,51.511208,On or near Pedestrian Subway,E01000005,City of London 001E,Burglary,Status update unavailable,
41ff2854e4633b2d78155f7b5c32f2516b65e673e9975cefbcce4f2357b33c36,2017-03,City of London Police,City of London Police,-0.074330,51.513647,On or near Little Somerset Street,E01000005,City of London 001E,Burglary,Investigation complete; no suspect identified,
a5735b1bff4644e25f45d573555be36c11b1608d15e5056a1d21945d80e93768,2017-03,City of London Police,City of London Police,-0.073152,51.512206,On or near Mansell Street,E01000005,City of London 001E,Criminal damage and arson,Investigation complete; no suspect identified,
2a0b9deaacc78eb73f2d15b41be73cf32bdb46b0f0e33f2ade20e17a61d0f005,2017-03,City of London Police,City of London Police,-0.075508,51.514763,On or near Pedestrian Subway,E01000005,City of London 001E,Criminal damage and arson,Investigation complete; no suspect identified,
f49fa9ceb0aa4724aed25f2546f4966f7292cd088d6132c1b53040e7613d1249,2017-03,City of London Police,City of London Police,-0.074330,51.513647,On or near Little Somerset Street,E01000005,City of London 001E,Criminal damage and arson,Status update unavailable,
224744d503f11082bce1ace381dd3c57546ebdc9583174749b4cf202f783ea5c,2017-03,City of London Police,City of London Police,-0.078393,51.515728,On or near Clothier Street,E01000005,City of London 001E,Criminal damage and arson,Local resolution,
44ca9ed1a945e148a6f6b2711aef835a81f39fff105f6f7fd69f2e6b6967473c,2017-03,City of London Police,City of London Police,-0.074896,51.514933,On or near Pedestrian Subway,E01000005,City of London 001E,Criminal damage and arson,Offender fined,
0a9503bdd456f7cc14a21127c10d12879f71b4462d37d656b4955f4734ff6854,2017-03,City of London Police,City of London Police,-0.075508,51.514763,On or near Pedestrian Subway,E01000005,City of London 001E,Drugs,Offender sent to prison,
9aa46c53bf04aef7f7560213f7462a53f1d26e5db72675bf24a4d92465547cb7,2017-03,City of London Police,City of London Police,-0.075196,51.512609,On or near St Clare Street,E01000005,City of London 001E,Other theft,Investigation complete; no suspect identified,
5a31843364575505aa06527caf5143484b16ba171f26dfdd4872743e41906680,2017-03,City of London Police,City of London Police,-0.075389,51.511775,On or near Minories,E01000005,City of London 001E,Other theft,Status update unavailable,
dc4f5485afa59264d6c8b6488f042ee18f4f47631c2ebf03fdb0969ca994c194,2017-03,City of London Police,City of London Police,-0.077451,51.515523,On or near White Kennett Street,E01000005,City of London 001E,Other theft,Status update unavailable,
bb9af4377168283cf94ff4795de654198a49f086dcc61d5e099ca9456b737a5c,2017-03,City of London Police,City of London Police,-0.075146,51.513435,On or near Bus/Coach Station,E01000005,City of London 001E,Other theft,Investigation complete; no suspect identified,
cf44dbe1d5fb6f7c97222a159595ac8acad3598c565c2f968d4fed1514df2fe4,2017-03,City of London Police,City of London Police,-0.077451,51.515523,On or near White Kennett Street,E01000005,City of London 001E,Other theft,Status update unavailable,
d604bcab3f7e8ae38284140583b72a80628e193091591c65b59a1ef3a4e521ac,2017-03,City of London Police,City of London Police,-0.074793,51.511208,On or near Pedestrian Subway,E01000005,City of London 001E,Theft from the person,Investigation complete; no suspect identified,
eb07c319e4556af51141c9ffc37993e709ff481194ddcd9506e0a0e357741722,2017-03,City of London Police,City of London Police,-0.074613,51.512060,On or near Haydon Street,E01000005,City of London 001E,Vehicle crime,Investigation complete; no suspect identified,
900250baf2b4ccfbcdaacdba58e3680f11ca3f1c89ba4c17bc2b2f479b606ae9,2017-03,City of London Police,City of London Police,-0.076459,51.513061,On or near Further/Higher Educational Building,E01000005,City of London 001E,Vehicle crime,Investigation complete; no suspect identified,
1b6fbd0abbd6e1b43d5591e46c32f04be2a8ebde470d90575093d3540b5f1156,2017-03,City of London Police,City of London Police,-0.075508,51.514763,On or near Pedestrian Subway,E01000005,City of London 001E,Vehicle crime,Investigation complete; no suspect identified,
483a025dd06bfb48e1e8381fdf1d27ce1336daa027e4d5e0d5959c46730f0b4f,2017-03,City of London Police,City of London Police,-0.076044,51.512650,On or near India Street,E01000005,City of London 001E,Vehicle crime,Investigation complete; no suspect identified,
480008e82f60718aa9889bf390ee97c740fd8d298ae3a83d03ec34d4228b5afc,2017-03,City of London Police,City of London Police,-0.073065,51.511180,On or near Goodman'S Yard,E01000005,City of London 001E,Vehicle crime,Investigation complete; no suspect identified,
ff8122d07c23417aed7f9ee3d6e191cb8635256e99d4300b51bd527405d52197,2017-03,City of London Police,City of London Police,-0.074793,51.511208,On or near Pedestrian Subway,E01000005,City of London 001E,Violence and sexual offences,Investigation complete; no suspect identified,
6cb45dd0c6f0266ddf84e2b365baf92c2956796c43239e3ef4ebeef4188ecd19,2017-03,City of London Police,City of London Police,-0.077451,51.515523,On or near White Kennett Street,E01000005,City of London 001E,Violence and sexual offences,Awaiting court outcome,
fe5ba82df834b99fe31e7912abb98ab7dca9b9cd3e03f44ff5b3d798ad297fcc,2017-03,City of London Police,City of London Police,-0.075508,51.514763,On or near Pedestrian Subway,E01000005,City of London 001E,Violence and sexual offences,Local resolution,
8af3886a3a529e5cd42aca03dc285bc75a4e6d99c0bdfbccc76108010c26997a,2017-03,City of London Police,City of London Police,-0.074793,51.511208,On or near Pedestrian Subway,E01000005,City of London 001E,Violence and sexual offences,Investigation complete; no suspect identified,
696e65912039a02651cf56dfc0fc271c8c9719394a9c609823437531053b5e4d,2017-03,City of London Police,City of London Police,-0.076080,51.511445,On or near America Square,E01000005,City of London 001E,Violence and sexual offences,Awaiting court outcome,
74557215556d5ff84927fa92d42ebaa687a899e6a4b36172a3ae78587431f976,2017-03,City of London Police,City of London Police,-0.077392,51.516233,On or near Harrow Place,E01000005,City of London 001E,Violence and sexual offences,Unable to prosecute suspect,
